,node_ID,y,x,geometry
108,108,64.2878377,-21.4637038,POINT (-21.4637038 64.2878377)
109,109,64.1310182,-21.883861,POINT (-21.883861 64.1310182)
110,110,64.0872662,-21.7671039,POINT (-21.7671039 64.0872662)
111,111,64.1855447,-21.6324856,POINT (-21.6324856 64.1855447)
112,112,64.2882485,-21.4067251,POINT (-21.4067251 64.2882485)
113,113,64.1437401,-21.7925661,POINT (-21.7925661 64.1437401)
114,114,64.1048589,-21.7886318,POINT (-21.7886318 64.1048589)
115,115,64.1497435,-21.977105,POINT (-21.977105 64.1497435)
116,116,64.1539529,-21.6581494,POINT (-21.6581494 64.1539529)
117,117,64.1269084,-21.9096751,POINT (-21.9096751 64.1269084)
118,118,64.1166688,-21.7851724,POINT (-21.7851724 64.1166688)
119,119,64.1516463,-21.8840072,POINT (-21.8840072 64.1516463)
120,120,64.1041731,-21.8373819,POINT (-21.8373819 64.1041731)
121,121,64.1077334,-21.8170415,POINT (-21.8170415 64.1077334)
122,122,64.1514631,-21.7865126,POINT (-21.7865126 64.1514631)
123,123,64.1683742,-21.7023219,POINT (-21.7023219 64.1683742)
124,124,64.1200094,-21.8874445,POINT (-21.8874445 64.1200094)
125,125,64.1367337,-21.8520869,POINT (-21.8520869 64.1367337)
126,126,64.1511509,-21.7888667,POINT (-21.7888667 64.1511509)
127,127,64.1331272,-21.8686428,POINT (-21.8686428 64.1331272)
128,128,64.1516001,-21.8644768,POINT (-21.8644768 64.1516001)
129,129,64.3321222,-21.7057074,POINT (-21.7057074 64.3321222)
130,130,64.197839,-21.7015219,POINT (-21.7015219 64.197839)
131,131,64.1334782,-21.8755929,POINT (-21.8755929 64.1334782)
132,132,64.1070782,-21.8452071,POINT (-21.8452071 64.1070782)
133,133,64.0993179,-21.8127336,POINT (-21.8127336 64.0993179)
134,134,64.129676,-21.86843,POINT (-21.86843 64.129676)
135,135,64.1398519,-21.8903217,POINT (-21.8903217 64.1398519)
136,136,64.1081148,-21.8224635,POINT (-21.8224635 64.1081148)
137,137,64.0959957,-21.8337928,POINT (-21.8337928 64.0959957)
138,138,64.2541724,-21.8551891,POINT (-21.8551891 64.2541724)
139,139,64.1253782,-21.7548566,POINT (-21.7548566 64.1253782)
140,140,64.1179368,-21.8684104,POINT (-21.8684104 64.1179368)
141,141,64.2355955,-21.8805534,POINT (-21.8805534 64.2355955)
142,142,64.133009,-21.7378561,POINT (-21.7378561 64.133009)
143,143,64.1412062,-21.9210559,POINT (-21.9210559 64.1412062)
144,144,64.1328892,-21.8766894,POINT (-21.8766894 64.1328892)
145,145,64.2917542,-21.669188,POINT (-21.669188 64.2917542)
146,146,64.1287125,-21.9177918,POINT (-21.9177918 64.1287125)
147,147,64.1128666,-21.7859386,POINT (-21.7859386 64.1128666)
148,148,64.1277114,-21.7774015,POINT (-21.7774015 64.1277114)
149,149,64.092337,-21.717672,POINT (-21.717672 64.092337)
150,150,64.122865,-21.8896713,POINT (-21.8896713 64.122865)
151,151,64.1038925,-21.824067,POINT (-21.824067 64.1038925)
152,152,64.1474039,-21.7885365,POINT (-21.7885365 64.1474039)
153,153,64.1622032,-21.6592491,POINT (-21.6592491 64.1622032)
154,154,64.1478548,-21.8691301,POINT (-21.8691301 64.1478548)
155,155,64.1702379,-21.6933319,POINT (-21.6933319 64.1702379)
156,156,64.1218499,-21.8276565,POINT (-21.8276565 64.1218499)
157,157,64.1713489,-21.7230481,POINT (-21.7230481 64.1713489)
158,158,64.1111797,-21.7217269,POINT (-21.7217269 64.1111797)
159,159,64.1253498,-21.8815224,POINT (-21.8815224 64.1253498)
160,160,64.1104837,-21.8394855,POINT (-21.8394855 64.1104837)
161,161,64.1242888,-21.9288772,POINT (-21.9288772 64.1242888)
162,162,64.3282589,-21.6529097,POINT (-21.6529097 64.3282589)
163,163,64.1170348,-21.7886948,POINT (-21.7886948 64.1170348)
164,164,64.147104,-21.9253585,POINT (-21.9253585 64.147104)
165,165,64.1300485,-21.8682816,POINT (-21.8682816 64.1300485)
166,166,64.1384828,-21.781428,POINT (-21.781428 64.1384828)
167,167,64.1426357,-21.7492015,POINT (-21.7492015 64.1426357)
168,168,64.1256169,-21.7636283,POINT (-21.7636283 64.1256169)
169,169,64.1026954,-21.7650937,POINT (-21.7650937 64.1026954)
170,170,64.1308872,-21.897879,POINT (-21.897879 64.1308872)
171,171,64.1785464,-21.6843889,POINT (-21.6843889 64.1785464)
172,172,64.1093151,-21.8155184,POINT (-21.8155184 64.1093151)
173,173,64.1195489,-21.8597287,POINT (-21.8597287 64.1195489)
174,174,64.1280348,-21.8469386,POINT (-21.8469386 64.1280348)
175,175,64.1405838,-21.7974148,POINT (-21.7974148 64.1405838)
176,176,64.1508754,-21.866338,POINT (-21.866338 64.1508754)
177,177,64.1305232,-21.8679287,POINT (-21.8679287 64.1305232)
178,178,64.1441166,-21.9114201,POINT (-21.9114201 64.1441166)
179,179,64.1421321,-21.8874445,POINT (-21.8874445 64.1421321)
180,180,64.1093216,-21.7371757,POINT (-21.7371757 64.1093216)
181,181,64.1489092,-21.8558939,POINT (-21.8558939 64.1489092)
182,182,64.0982367,-21.743399,POINT (-21.743399 64.0982367)
183,183,64.1207121,-21.7854241,POINT (-21.7854241 64.1207121)
184,184,64.1643328,-21.6779669,POINT (-21.6779669 64.1643328)
185,185,64.1447968,-21.9611305,POINT (-21.9611305 64.1447968)
186,186,64.1597598,-21.6633781,POINT (-21.6633781 64.1597598)
187,187,64.1384608,-21.8791923,POINT (-21.8791923 64.1384608)
188,188,64.1366578,-21.8160024,POINT (-21.8160024 64.1366578)
189,189,64.3089742,-21.5564203,POINT (-21.5564203 64.3089742)
190,190,64.1243715,-21.7909159,POINT (-21.7909159 64.1243715)
191,191,64.1380378,-21.9608501,POINT (-21.9608501 64.1380378)
192,192,64.100009,-21.8574065,POINT (-21.8574065 64.100009)
193,193,64.1432373,-21.7691542,POINT (-21.7691542 64.1432373)
194,194,64.1038766,-21.8348671,POINT (-21.8348671 64.1038766)
195,195,64.1669616,-21.6874361,POINT (-21.6874361 64.1669616)
196,196,64.1196126,-21.8032943,POINT (-21.8032943 64.1196126)
197,197,64.11791,-21.6063886,POINT (-21.6063886 64.11791)
198,198,64.1406129,-21.7808921,POINT (-21.7808921 64.1406129)
199,199,64.1459974,-21.9027905,POINT (-21.9027905 64.1459974)
200,200,64.132498,-21.8494346,POINT (-21.8494346 64.132498)
201,201,64.1781657,-21.6134764,POINT (-21.6134764 64.1781657)
202,202,64.3052914,-21.5582102,POINT (-21.5582102 64.3052914)
203,203,64.1386207,-21.8950439,POINT (-21.8950439 64.1386207)
204,204,64.2410306,-21.8527566,POINT (-21.8527566 64.2410306)
205,205,64.0859918,-21.7376208,POINT (-21.7376208 64.0859918)
206,206,64.1078076,-21.8153715,POINT (-21.8153715 64.1078076)
207,207,64.1656028,-21.6694889,POINT (-21.6694889 64.1656028)
208,208,64.1403188,-21.8873805,POINT (-21.8873805 64.1403188)
209,209,64.1866374,-21.6148333,POINT (-21.6148333 64.1866374)
210,210,64.1368614,-21.923099,POINT (-21.923099 64.1368614)
211,211,64.1456322,-21.7714847,POINT (-21.7714847 64.1456322)
212,212,64.0912667,-21.7053608,POINT (-21.7053608 64.0912667)
213,213,64.1386008,-21.8496228,POINT (-21.8496228 64.1386008)
214,214,64.1009482,-21.8273513,POINT (-21.8273513 64.1009482)
215,215,64.1344702,-21.8468136,POINT (-21.8468136 64.1344702)
216,216,64.1374016,-21.8174885,POINT (-21.8174885 64.1374016)
217,217,64.1444222,-21.9102899,POINT (-21.9102899 64.1444222)
218,218,64.1409091,-21.6880739,POINT (-21.6880739 64.1409091)
219,219,64.1474055,-21.7846812,POINT (-21.7846812 64.1474055)
220,220,64.1406879,-21.960884,POINT (-21.960884 64.1406879)
221,221,64.1305944,-21.9306158,POINT (-21.9306158 64.1305944)
222,222,64.1273994,-21.8848314,POINT (-21.8848314 64.1273994)
223,223,64.126884,-21.8535656,POINT (-21.8535656 64.126884)
224,224,64.0975929,-21.7781807,POINT (-21.7781807 64.0975929)
225,225,64.2491322,-21.8550474,POINT (-21.8550474 64.2491322)
226,226,64.0971218,-21.8559552,POINT (-21.8559552 64.0971218)
227,227,64.1338261,-21.9189893,POINT (-21.9189893 64.1338261)
228,228,64.1374262,-21.8082251,POINT (-21.8082251 64.1374262)
229,229,64.124851,-21.829885,POINT (-21.829885 64.124851)
230,230,64.1431108,-21.9031437,POINT (-21.9031437 64.1431108)
231,231,64.1268581,-21.9484239,POINT (-21.9484239 64.1268581)
232,232,64.1512284,-21.8828797,POINT (-21.8828797 64.1512284)
233,233,64.1381671,-21.8817014,POINT (-21.8817014 64.1381671)
234,234,64.1404848,-21.8955902,POINT (-21.8955902 64.1404848)
235,235,64.1463626,-21.8665775,POINT (-21.8665775 64.1463626)
236,236,64.1104621,-21.8157668,POINT (-21.8157668 64.1104621)
237,237,64.1213292,-21.8620291,POINT (-21.8620291 64.1213292)
238,238,64.1335461,-21.8723149,POINT (-21.8723149 64.1335461)
239,239,64.0951091,-21.6594594,POINT (-21.6594594 64.0951091)
240,240,64.1636903,-21.7234524,POINT (-21.7234524 64.1636903)
241,241,64.1257908,-21.8325143,POINT (-21.8325143 64.1257908)
242,242,64.1648381,-21.730838,POINT (-21.730838 64.1648381)
243,243,64.1409672,-21.753241,POINT (-21.753241 64.1409672)
244,244,64.1568609,-21.7540079,POINT (-21.7540079 64.1568609)
245,245,64.1356935,-21.7371089,POINT (-21.7371089 64.1356935)
246,246,64.1525084,-21.6449284,POINT (-21.6449284 64.1525084)
247,247,64.1422232,-21.9120129,POINT (-21.9120129 64.1422232)
248,248,64.1290125,-21.7685403,POINT (-21.7685403 64.1290125)
249,249,64.1113244,-21.8286142,POINT (-21.8286142 64.1113244)
250,250,64.1662206,-21.7092845,POINT (-21.7092845 64.1662206)
251,251,64.1335814,-21.853656,POINT (-21.853656 64.1335814)
252,252,64.1081753,-21.8350622,POINT (-21.8350622 64.1081753)
253,253,64.0913675,-21.8386052,POINT (-21.8386052 64.0913675)
254,254,64.1302817,-21.8970794,POINT (-21.8970794 64.1302817)
255,255,64.1487412,-21.9474535,POINT (-21.9474535 64.1487412)
256,256,64.1231702,-21.698155,POINT (-21.698155 64.1231702)
257,257,64.1473612,-21.7857385,POINT (-21.7857385 64.1473612)
258,258,64.1221442,-21.7081405,POINT (-21.7081405 64.1221442)
259,259,64.1451468,-21.9757095,POINT (-21.9757095 64.1451468)
260,260,64.1209256,-21.9048472,POINT (-21.9048472 64.1209256)
261,261,64.1443381,-21.9164313,POINT (-21.9164313 64.1443381)
262,262,64.1486607,-21.9842407,POINT (-21.9842407 64.1486607)
263,263,64.1264566,-21.7293448,POINT (-21.7293448 64.1264566)
264,264,64.1538465,-21.9520609,POINT (-21.9520609 64.1538465)
265,265,64.1510301,-21.7903904,POINT (-21.7903904 64.1510301)
266,266,64.1543778,-21.7807865,POINT (-21.7807865 64.1543778)
267,267,64.1297385,-21.7280586,POINT (-21.7280586 64.1297385)
268,268,64.1660422,-21.7001178,POINT (-21.7001178 64.1660422)
269,269,64.108615,-21.6409196,POINT (-21.6409196 64.108615)
270,270,64.1624672,-21.7252894,POINT (-21.7252894 64.1624672)
271,271,64.1016041,-21.8165048,POINT (-21.8165048 64.1016041)
272,272,64.1134482,-21.8404274,POINT (-21.8404274 64.1134482)
273,273,64.1475572,-21.9248016,POINT (-21.9248016 64.1475572)
274,274,64.1588887,-21.9990208,POINT (-21.9990208 64.1588887)
275,275,64.1401286,-21.8746716,POINT (-21.8746716 64.1401286)
276,276,64.1406607,-21.8858327,POINT (-21.8858327 64.1406607)
277,277,64.1218784,-21.8649286,POINT (-21.8649286 64.1218784)
278,278,64.1532061,-21.8634191,POINT (-21.8634191 64.1532061)
279,279,64.1013607,-21.7649185,POINT (-21.7649185 64.1013607)
280,280,64.1299011,-21.8665193,POINT (-21.8665193 64.1299011)
281,281,64.1680288,-21.7166768,POINT (-21.7166768 64.1680288)
282,282,64.1314352,-21.9127563,POINT (-21.9127563 64.1314352)
283,283,64.129314,-21.8770135,POINT (-21.8770135 64.129314)
284,284,64.2365464,-21.8244764,POINT (-21.8244764 64.2365464)
285,285,64.1361331,-21.7980965,POINT (-21.7980965 64.1361331)
286,286,64.1289483,-21.8882808,POINT (-21.8882808 64.1289483)
287,287,64.1338912,-21.9187742,POINT (-21.9187742 64.1338912)
288,288,64.1080969,-21.8289536,POINT (-21.8289536 64.1080969)
289,289,64.1660825,-21.7178053,POINT (-21.7178053 64.1660825)
290,290,64.0928633,-21.8378144,POINT (-21.8378144 64.0928633)
291,291,64.1255288,-21.8936504,POINT (-21.8936504 64.1255288)
292,292,64.1249765,-21.8376505,POINT (-21.8376505 64.1249765)
293,293,64.2458622,-21.8614914,POINT (-21.8614914 64.2458622)
294,294,64.1425178,-21.9060122,POINT (-21.9060122 64.1425178)
295,295,64.1310126,-21.8176541,POINT (-21.8176541 64.1310126)
296,296,64.1061249,-21.7873257,POINT (-21.7873257 64.1061249)
297,297,64.1690583,-21.6799941,POINT (-21.6799941 64.1690583)
298,298,64.3391195,-21.530577,POINT (-21.530577 64.3391195)
299,299,64.1383974,-21.9138815,POINT (-21.9138815 64.1383974)
300,300,64.1402173,-21.9512574,POINT (-21.9512574 64.1402173)
301,301,64.1530146,-21.6525348,POINT (-21.6525348 64.1530146)
302,302,64.1333332,-21.7373444,POINT (-21.7373444 64.1333332)
303,303,64.1479975,-21.7758396,POINT (-21.7758396 64.1479975)
304,304,64.1310225,-21.8617553,POINT (-21.8617553 64.1310225)
305,305,64.130993,-21.9296359,POINT (-21.9296359 64.130993)
306,306,64.1216399,-21.8131748,POINT (-21.8131748 64.1216399)
307,307,64.1387883,-21.764079,POINT (-21.764079 64.1387883)
308,308,64.1469157,-21.874849,POINT (-21.874849 64.1469157)
309,309,64.1393868,-21.7831001,POINT (-21.7831001 64.1393868)
310,310,64.3001089,-21.5546991,POINT (-21.5546991 64.3001089)
311,311,64.105344,-21.8231893,POINT (-21.8231893 64.105344)
312,312,64.145522,-21.9533683,POINT (-21.9533683 64.145522)
313,313,64.1464786,-21.9004101,POINT (-21.9004101 64.1464786)
314,314,64.1197689,-21.8687295,POINT (-21.8687295 64.1197689)
315,315,64.1770931,-21.5879472,POINT (-21.5879472 64.1770931)
316,316,64.1676644,-21.7180583,POINT (-21.7180583 64.1676644)
317,317,64.1258224,-21.7607354,POINT (-21.7607354 64.1258224)
318,318,64.1793762,-21.6581174,POINT (-21.6581174 64.1793762)
319,319,64.1858496,-21.6213682,POINT (-21.6213682 64.1858496)
320,320,64.1655678,-21.7063648,POINT (-21.7063648 64.1655678)
321,321,64.1264945,-21.7375605,POINT (-21.7375605 64.1264945)
322,322,64.1421402,-21.7743287,POINT (-21.7743287 64.1421402)
323,323,64.1411079,-21.9230198,POINT (-21.9230198 64.1411079)
324,324,64.1837781,-21.6895412,POINT (-21.6895412 64.1837781)
325,325,64.1318404,-21.9187633,POINT (-21.9187633 64.1318404)
326,326,64.1054443,-21.7868984,POINT (-21.7868984 64.1054443)
327,327,64.0924339,-21.7120671,POINT (-21.7120671 64.0924339)
328,328,64.1076917,-21.8228458,POINT (-21.8228458 64.1076917)
329,329,64.1296007,-21.8726319,POINT (-21.8726319 64.1296007)
330,330,64.1512781,-21.7730849,POINT (-21.7730849 64.1512781)
331,331,64.0957949,-21.7032707,POINT (-21.7032707 64.0957949)
332,332,64.0997935,-21.6889194,POINT (-21.6889194 64.0997935)
333,333,64.1443507,-21.7728418,POINT (-21.7728418 64.1443507)
334,334,64.1718772,-21.6913904,POINT (-21.6913904 64.1718772)
335,335,64.1675845,-21.7185842,POINT (-21.7185842 64.1675845)
336,336,64.1706936,-21.6318677,POINT (-21.6318677 64.1706936)
337,337,64.1354666,-21.7604998,POINT (-21.7604998 64.1354666)
338,338,64.3052814,-21.551738,POINT (-21.551738 64.3052814)
339,339,64.2896524,-21.6342795,POINT (-21.6342795 64.2896524)
340,340,64.1246531,-21.8239064,POINT (-21.8239064 64.1246531)
341,341,64.1404461,-21.8731488,POINT (-21.8731488 64.1404461)
342,342,64.1240441,-21.8118226,POINT (-21.8118226 64.1240441)
343,343,64.3052483,-21.7784912,POINT (-21.7784912 64.3052483)
344,344,64.1432439,-21.7956873,POINT (-21.7956873 64.1432439)
345,345,64.105139,-21.8074354,POINT (-21.8074354 64.105139)
346,346,64.0959868,-21.7764953,POINT (-21.7764953 64.0959868)
347,347,64.1352365,-21.8029468,POINT (-21.8029468 64.1352365)
348,348,64.1294904,-21.8864266,POINT (-21.8864266 64.1294904)
349,349,64.1306138,-21.8270225,POINT (-21.8270225 64.1306138)
350,350,64.166741,-21.7216503,POINT (-21.7216503 64.166741)
351,351,64.1331835,-21.876607,POINT (-21.876607 64.1331835)
352,352,64.1807162,-21.6787446,POINT (-21.6787446 64.1807162)
353,353,64.1218691,-21.8840744,POINT (-21.8840744 64.1218691)
354,354,64.1399357,-21.8878931,POINT (-21.8878931 64.1399357)
355,355,64.0806674,-21.5740763,POINT (-21.5740763 64.0806674)
356,356,64.149025,-21.8894056,POINT (-21.8894056 64.149025)
357,357,64.1455511,-21.8572468,POINT (-21.8572468 64.1455511)
358,358,64.1427971,-21.7688318,POINT (-21.7688318 64.1427971)
359,359,64.1078149,-21.8452909,POINT (-21.8452909 64.1078149)
360,360,64.1287588,-21.8282983,POINT (-21.8282983 64.1287588)
361,361,64.1259802,-21.9288048,POINT (-21.9288048 64.1259802)
362,362,64.0941074,-21.8288098,POINT (-21.8288098 64.0941074)
363,363,64.1406836,-21.7965234,POINT (-21.7965234 64.1406836)
364,364,64.146787,-21.9293138,POINT (-21.9293138 64.146787)
365,365,64.1484678,-21.9717546,POINT (-21.9717546 64.1484678)
366,366,64.1360343,-21.7304027,POINT (-21.7304027 64.1360343)
367,367,64.1219475,-21.8135603,POINT (-21.8135603 64.1219475)
368,368,64.1463618,-21.8920539,POINT (-21.8920539 64.1463618)
369,369,64.1070792,-21.7802366,POINT (-21.7802366 64.1070792)
370,370,64.1278881,-21.8738141,POINT (-21.8738141 64.1278881)
371,371,64.1417067,-21.8557316,POINT (-21.8557316 64.1417067)
372,372,64.0926309,-21.837106,POINT (-21.837106 64.0926309)
373,373,64.1316668,-21.7931047,POINT (-21.7931047 64.1316668)
374,374,64.1309129,-21.7643907,POINT (-21.7643907 64.1309129)
375,375,64.1762311,-21.6772285,POINT (-21.6772285 64.1762311)
376,376,64.1392092,-21.8909857,POINT (-21.8909857 64.1392092)
377,377,64.133339,-21.7414085,POINT (-21.7414085 64.133339)
378,378,64.1494483,-21.9278592,POINT (-21.9278592 64.1494483)
379,379,64.1260617,-21.8115224,POINT (-21.8115224 64.1260617)
380,380,64.1068209,-21.8472476,POINT (-21.8472476 64.1068209)
381,381,64.1223716,-21.8225933,POINT (-21.8225933 64.1223716)
382,382,64.1785824,-21.683502,POINT (-21.683502 64.1785824)
383,383,64.1465251,-21.8781245,POINT (-21.8781245 64.1465251)
384,384,64.1426441,-21.7694404,POINT (-21.7694404 64.1426441)
385,385,64.1398964,-21.8986933,POINT (-21.8986933 64.1398964)
386,386,64.1231312,-21.7602848,POINT (-21.7602848 64.1231312)
387,387,64.163596,-21.6882998,POINT (-21.6882998 64.163596)
388,388,64.1366562,-21.7847861,POINT (-21.7847861 64.1366562)
389,389,64.1279126,-21.816837,POINT (-21.816837 64.1279126)
390,390,64.1366596,-21.7710668,POINT (-21.7710668 64.1366596)
391,391,64.1097779,-21.8426515,POINT (-21.8426515 64.1097779)
392,392,64.1399441,-21.7893856,POINT (-21.7893856 64.1399441)
393,393,64.1420654,-21.9484171,POINT (-21.9484171 64.1420654)
394,394,64.1453015,-21.9717626,POINT (-21.9717626 64.1453015)
395,395,64.144157,-21.8980947,POINT (-21.8980947 64.144157)
396,396,64.1486558,-21.9653909,POINT (-21.9653909 64.1486558)
397,397,64.1203778,-21.8081128,POINT (-21.8081128 64.1203778)
398,398,64.1530525,-21.8704912,POINT (-21.8704912 64.1530525)
399,399,64.1685492,-21.7068144,POINT (-21.7068144 64.1685492)
400,400,64.1165665,-21.7840419,POINT (-21.7840419 64.1165665)
401,401,64.1427341,-21.6950366,POINT (-21.6950366 64.1427341)
